WILAYAH,KECAMATAN,NAMA FASKES (Rumah Sakit dan Puskesmas),Jenis Penyakit,Februari,latitude,longitude
Surabaya Selatan,Jambangan,Puskesmas Kebonsari,Penyakit pada sistem pernafasan,386,-6.90147775,112.06622680647001
Surabaya Selatan,Jambangan,Puskesmas Kebonsari,Penyakit pada sistem pencernaan,357,-6.90147775,112.06622680647001
Surabaya Selatan,Jambangan,Puskesmas Kebonsari,Penyakit pada kulit dan jaringan subcutaneous,62,-6.90147775,112.06622680647001
Surabaya Selatan,Jambangan,Puskesmas Kebonsari,Penyakit pada sistem musculoskletal,103,-6.90147775,112.06622680647001
Surabaya Selatan,Jambangan,Puskesmas Kebonsari,Penyakit pada sistem saluran kemih dan genital,24,-6.90147775,112.06622680647001
Surabaya Selatan,Jambangan,Puskesmas Kebonsari,Kehamilan dan kelahiran,5,-6.90147775,112.06622680647001
Surabaya Selatan,Jambangan,Puskesmas Kebonsari,Keadaan yang berasal dari periode perinatal,0,-6.90147775,112.06622680647001
Surabaya Selatan,Jambangan,Puskesmas Kebonsari,"Malformasi kongenital, deformasi dan kelainan chromosom",0,-6.90147775,112.06622680647001
Surabaya Selatan,Jambangan,Puskesmas Kebonsari,"Gejala, tanda, kelainan klinik dan kelainan lab yg tidak ditemukan pada klasifikasi lain",38,-6.90147775,112.06622680647001
Surabaya Selatan,Jambangan,Puskesmas Kebonsari,"Keracunan, cedera dan beberapa penyebab yang dari luar",12,-6.90147775,112.06622680647001
Surabaya Selatan,Jambangan,Puskesmas Kebonsari,Penyebab morbiditas dan kematian eksternal,0,-6.90147775,112.06622680647001
Surabaya Selatan,Jambangan,Puskesmas Kebonsari,Faktor-faktor yang mempengaruhi status kesehatan dan hubungannya dengan jasa kesehatan,393,-6.90147775,112.06622680647001
Surabaya Pusat,Tegalsari,Puskesmas Kedungdoro,Penyakit Infeksi dan parasit,165,-7.26370155,112.73824149999999
Surabaya Pusat,Tegalsari,Puskesmas Kedungdoro,Neoplasma,17,-7.26370155,112.73824149999999
Surabaya Pusat,Tegalsari,Puskesmas Kedungdoro,Penyakit darah dan organ pembentuk darah termasuk ganguan sistem imun,5,-7.26370155,112.73824149999999
Surabaya Pusat,Tegalsari,Puskesmas Kedungdoro,"Endokrin, nutrisi dan gangguan metabolik",101,-7.26370155,112.73824149999999
Surabaya Pusat,Tegalsari,Puskesmas Kedungdoro,Gangguan jiwa dan perilaku,8,-7.26370155,112.73824149999999
Surabaya Pusat,Tegalsari,Puskesmas Kedungdoro,Penyakit yang mengenai sistem syaraf,60,-7.26370155,112.73824149999999
Surabaya Pusat,Tegalsari,Puskesmas Kedungdoro,Penyakit mata dan adnexa,89,-7.26370155,112.73824149999999
Surabaya Pusat,Tegalsari,Puskesmas Kedungdoro,Penyakit telinga dan mastoid,65,-7.26370155,112.73824149999999
Surabaya Pusat,Tegalsari,Puskesmas Kedungdoro,Penyakit pada sistem sirkulasi,132,-7.26370155,112.73824149999999
Surabaya Pusat,Tegalsari,Puskesmas Kedungdoro,Penyakit pada sistem pernafasan,601,-7.26370155,112.73824149999999
Surabaya Pusat,Tegalsari,Puskesmas Kedungdoro,Penyakit pada sistem pencernaan,337,-7.26370155,112.73824149999999
Surabaya Pusat,Tegalsari,Puskesmas Kedungdoro,Penyakit pada kulit dan jaringan subcutaneous,115,-7.26370155,112.73824149999999
Surabaya Pusat,Tegalsari,Puskesmas Kedungdoro,Penyakit pada sistem musculoskletal,234,-7.26370155,112.73824149999999
Surabaya Pusat,Tegalsari,Puskesmas Kedungdoro,Penyakit pada sistem saluran kemih dan genital,43,-7.26370155,112.73824149999999
Surabaya Pusat,Tegalsari,Puskesmas Kedungdoro,Kehamilan dan kelahiran,4,-7.26370155,112.73824149999999
Surabaya Pusat,Tegalsari,Puskesmas Kedungdoro,Keadaan yang berasal dari periode perinatal,0,-7.26370155,112.73824149999999
Surabaya Pusat,Tegalsari,Puskesmas Kedungdoro,"Malformasi kongenital, deformasi dan kelainan chromosom",0,-7.26370155,112.73824149999999
Surabaya Pusat,Tegalsari,Puskesmas Kedungdoro,"Gejala, tanda, kelainan klinik dan kelainan lab yg tidak ditemukan pada klasifikasi lain",129,-7.26370155,112.73824149999999
Surabaya Pusat,Tegalsari,Puskesmas Kedungdoro,"Keracunan, cedera dan beberapa penyebab yang dari luar",58,-7.26370155,112.73824149999999
Surabaya Pusat,Tegalsari,Puskesmas Kedungdoro,Penyebab morbiditas dan kematian eksternal,1,-7.26370155,112.73824149999999
Surabaya Pusat,Tegalsari,Puskesmas Kedungdoro,Faktor-faktor yang mempengaruhi status kesehatan dan hubungannya dengan jasa kesehatan,249,-7.26370155,112.73824149999999
Surabaya Selatan,Karang Pilang,Puskesmas Kedurus,Penyakit Infeksi dan parasit,298,-7.3197547499999995,112.70939454900804
Surabaya Selatan,Karang Pilang,Puskesmas Kedurus,Neoplasma,22,-7.3197547499999995,112.70939454900804
Surabaya Selatan,Karang Pilang,Puskesmas Kedurus,Penyakit darah dan organ pembentuk darah termasuk ganguan sistem imun,7,-7.3197547499999995,112.70939454900804
Surabaya Selatan,Karang Pilang,Puskesmas Kedurus,"Endokrin, nutrisi dan gangguan metabolik",262,-7.3197547499999995,112.70939454900804
Surabaya Selatan,Karang Pilang,Puskesmas Kedurus,Gangguan jiwa dan perilaku,46,-7.3197547499999995,112.70939454900804
Surabaya Selatan,Karang Pilang,Puskesmas Kedurus,Penyakit yang mengenai sistem syaraf,57,-7.3197547499999995,112.70939454900804
Surabaya Selatan,Karang Pilang,Puskesmas Kedurus,Penyakit mata dan adnexa,140,-7.3197547499999995,112.70939454900804
Surabaya Selatan,Karang Pilang,Puskesmas Kedurus,Penyakit telinga dan mastoid,67,-7.3197547499999995,112.70939454900804
Surabaya Selatan,Karang Pilang,Puskesmas Kedurus,Penyakit pada sistem sirkulasi,243,-7.3197547499999995,112.70939454900804
Surabaya Selatan,Karang Pilang,Puskesmas Kedurus,Penyakit pada sistem pernafasan,791,-7.3197547499999995,112.70939454900804
Surabaya Selatan,Karang Pilang,Puskesmas Kedurus,Penyakit pada sistem pencernaan,701,-7.3197547499999995,112.70939454900804
Surabaya Selatan,Karang Pilang,Puskesmas Kedurus,Penyakit pada kulit dan jaringan subcutaneous,175,-7.3197547499999995,112.70939454900804
Surabaya Selatan,Karang Pilang,Puskesmas Kedurus,Penyakit pada sistem musculoskletal,347,-7.3197547499999995,112.70939454900804
Surabaya Selatan,Karang Pilang,Puskesmas Kedurus,Penyakit pada sistem saluran kemih dan genital,72,-7.3197547499999995,112.70939454900804
Surabaya Selatan,Karang Pilang,Puskesmas Kedurus,Kehamilan dan kelahiran,7,-7.3197547499999995,112.70939454900804
Surabaya Selatan,Karang Pilang,Puskesmas Kedurus,Keadaan yang berasal dari periode perinatal,1,-7.3197547499999995,112.70939454900804
Surabaya Selatan,Karang Pilang,Puskesmas Kedurus,"Malformasi kongenital, deformasi dan kelainan chromosom",7,-7.3197547499999995,112.70939454900804
Surabaya Selatan,Karang Pilang,Puskesmas Kedurus,"Gejala, tanda, kelainan klinik dan kelainan lab yg tidak ditemukan pada klasifikasi lain",152,-7.3197547499999995,112.70939454900804
Surabaya Selatan,Karang Pilang,Puskesmas Kedurus,"Keracunan, cedera dan beberapa penyebab yang dari luar",60,-7.3197547499999995,112.70939454900804
Surabaya Selatan,Karang Pilang,Puskesmas Kedurus,Penyebab morbiditas dan kematian eksternal,0,-7.3197547499999995,112.70939454900804
Surabaya Selatan,Karang Pilang,Puskesmas Kedurus,Faktor-faktor yang mempengaruhi status kesehatan dan hubungannya dengan jasa kesehatan,681,-7.3197547499999995,112.70939454900804
Surabaya Utara,Bulak,Puskesmas Kenjeran,Penyakit Infeksi dan parasit,130,-7.24111075,112.79527909779556
Surabaya Utara,Bulak,Puskesmas Kenjeran,Neoplasma,15,-7.24111075,112.79527909779556
Surabaya Utara,Bulak,Puskesmas Kenjeran,Penyakit darah dan organ pembentuk darah termasuk ganguan sistem imun,4,-7.24111075,112.79527909779556
Surabaya Utara,Bulak,Puskesmas Kenjeran,"Endokrin, nutrisi dan gangguan metabolik",35,-7.24111075,112.79527909779556
Surabaya Utara,Bulak,Puskesmas Kenjeran,Gangguan jiwa dan perilaku,11,-7.24111075,112.79527909779556
Surabaya Utara,Bulak,Puskesmas Kenjeran,Penyakit yang mengenai sistem syaraf,6,-7.24111075,112.79527909779556
Surabaya Utara,Bulak,Puskesmas Kenjeran,Penyakit mata dan adnexa,31,-7.24111075,112.79527909779556
Surabaya Utara,Bulak,Puskesmas Kenjeran,Penyakit telinga dan mastoid,31,-7.24111075,112.79527909779556
Surabaya Utara,Bulak,Puskesmas Kenjeran,Penyakit pada sistem sirkulasi,35,-7.24111075,112.79527909779556
Surabaya Utara,Bulak,Puskesmas Kenjeran,Penyakit pada sistem pernafasan,239,-7.24111075,112.79527909779556
Surabaya Utara,Bulak,Puskesmas Kenjeran,Penyakit pada sistem pencernaan,286,-7.24111075,112.79527909779556
Surabaya Utara,Bulak,Puskesmas Kenjeran,Penyakit pada kulit dan jaringan subcutaneous,77,-7.24111075,112.79527909779556
Surabaya Utara,Bulak,Puskesmas Kenjeran,Penyakit pada sistem musculoskletal,93,-7.24111075,112.79527909779556
Surabaya Utara,Bulak,Puskesmas Kenjeran,Penyakit pada sistem saluran kemih dan genital,20,-7.24111075,112.79527909779556
Surabaya Utara,Bulak,Puskesmas Kenjeran,Kehamilan dan kelahiran,21,-7.24111075,112.79527909779556
Surabaya Utara,Bulak,Puskesmas Kenjeran,Keadaan yang berasal dari periode perinatal,3,-7.24111075,112.79527909779556
Surabaya Utara,Bulak,Puskesmas Kenjeran,"Malformasi kongenital, deformasi dan kelainan chromosom",2,-7.24111075,112.79527909779556
Surabaya Utara,Bulak,Puskesmas Kenjeran,"Gejala, tanda, kelainan klinik dan kelainan lab yg tidak ditemukan pada klasifikasi lain",133,-7.24111075,112.79527909779556
Surabaya Utara,Bulak,Puskesmas Kenjeran,"Keracunan, cedera dan beberapa penyebab yang dari luar",29,-7.24111075,112.79527909779556
Surabaya Utara,Bulak,Puskesmas Kenjeran,Penyebab morbiditas dan kematian eksternal,1,-7.24111075,112.79527909779556
Surabaya Utara,Bulak,Puskesmas Kenjeran,Faktor-faktor yang mempengaruhi status kesehatan dan hubungannya dengan jasa kesehatan,444,-7.24111075,112.79527909779556
Surabaya Timur,Sukolilo,Puskesmas Keputih,Penyakit Infeksi dan parasit,68,-7.293995499999999,112.80187601901247
Surabaya Timur,Sukolilo,Puskesmas Keputih,Neoplasma,5,-7.293995499999999,112.80187601901247
Surabaya Timur,Sukolilo,Puskesmas Keputih,Penyakit darah dan organ pembentuk darah termasuk ganguan sistem imun,3,-7.293995499999999,112.80187601901247
Surabaya Timur,Sukolilo,Puskesmas Keputih,"Endokrin, nutrisi dan gangguan metabolik",101,-7.293995499999999,112.80187601901247
Surabaya Timur,Sukolilo,Puskesmas Keputih,Gangguan jiwa dan perilaku,29,-7.293995499999999,112.80187601901247
Surabaya Timur,Sukolilo,Puskesmas Keputih,Penyakit yang mengenai sistem syaraf,10,-7.293995499999999,112.80187601901247
Surabaya Timur,Sukolilo,Puskesmas Keputih,Penyakit mata dan adnexa,61,-7.293995499999999,112.80187601901247
Surabaya Timur,Sukolilo,Puskesmas Keputih,Penyakit telinga dan mastoid,24,-7.293995499999999,112.80187601901247
Surabaya Timur,Sukolilo,Puskesmas Keputih,Penyakit pada sistem sirkulasi,85,-7.293995499999999,112.80187601901247
Surabaya Timur,Sukolilo,Puskesmas Keputih,Penyakit pada sistem pernafasan,230,-7.293995499999999,112.80187601901247
Surabaya Timur,Sukolilo,Puskesmas Keputih,Penyakit pada sistem pencernaan,111,-7.293995499999999,112.80187601901247
Surabaya Timur,Sukolilo,Puskesmas Keputih,Penyakit pada kulit dan jaringan subcutaneous,77,-7.293995499999999,112.80187601901247
Surabaya Timur,Sukolilo,Puskesmas Keputih,Penyakit pada sistem musculoskletal,139,-7.293995499999999,112.80187601901247
Surabaya Timur,Sukolilo,Puskesmas Keputih,Penyakit pada sistem saluran kemih dan genital,26,-7.293995499999999,112.80187601901247
Surabaya Timur,Sukolilo,Puskesmas Keputih,Kehamilan dan kelahiran,1,-7.293995499999999,112.80187601901247
Surabaya Timur,Sukolilo,Puskesmas Keputih,Keadaan yang berasal dari periode perinatal,0,-7.293995499999999,112.80187601901247
Surabaya Timur,Sukolilo,Puskesmas Keputih,"Malformasi kongenital, deformasi dan kelainan chromosom",2,-7.293995499999999,112.80187601901247
Surabaya Timur,Sukolilo,Puskesmas Keputih,"Gejala, tanda, kelainan klinik dan kelainan lab yg tidak ditemukan pada klasifikasi lain",93,-7.293995499999999,112.80187601901247
Surabaya Timur,Sukolilo,Puskesmas Keputih,"Keracunan, cedera dan beberapa penyebab yang dari luar",23,-7.293995499999999,112.80187601901247
Surabaya Timur,Sukolilo,Puskesmas Keputih,Penyebab morbiditas dan kematian eksternal,3,-7.293995499999999,112.80187601901247
Surabaya Timur,Sukolilo,Puskesmas Keputih,Faktor-faktor yang mempengaruhi status kesehatan dan hubungannya dengan jasa kesehatan,172,-7.293995499999999,112.80187601901247
Surabaya Pusat,Genteng,Puskesmas Ketabang,Penyakit Infeksi dan parasit,124,-7.2580613,112.74677403040269
Surabaya Pusat,Genteng,Puskesmas Ketabang,Neoplasma,7,-7.2580613,112.74677403040269
Surabaya Pusat,Genteng,Puskesmas Ketabang,Penyakit darah dan organ pembentuk darah termasuk ganguan sistem imun,3,-7.2580613,112.74677403040269
Surabaya Pusat,Genteng,Puskesmas Ketabang,"Endokrin, nutrisi dan gangguan metabolik",95,-7.2580613,112.74677403040269
Surabaya Pusat,Genteng,Puskesmas Ketabang,Gangguan jiwa dan perilaku,15,-7.2580613,112.74677403040269
Surabaya Pusat,Genteng,Puskesmas Ketabang,Penyakit yang mengenai sistem syaraf,51,-7.2580613,112.74677403040269
Surabaya Pusat,Genteng,Puskesmas Ketabang,Penyakit mata dan adnexa,48,-7.2580613,112.74677403040269
Surabaya Pusat,Genteng,Puskesmas Ketabang,Penyakit telinga dan mastoid,37,-7.2580613,112.74677403040269
Surabaya Pusat,Genteng,Puskesmas Ketabang,Penyakit pada sistem sirkulasi,118,-7.2580613,112.74677403040269
Surabaya Pusat,Genteng,Puskesmas Ketabang,Penyakit pada sistem pernafasan,455,-7.2580613,112.74677403040269
Surabaya Pusat,Genteng,Puskesmas Ketabang,Penyakit pada sistem pencernaan,398,-7.2580613,112.74677403040269
Surabaya Pusat,Genteng,Puskesmas Ketabang,Penyakit pada kulit dan jaringan subcutaneous,104,-7.2580613,112.74677403040269
Surabaya Pusat,Genteng,Puskesmas Ketabang,Penyakit pada sistem musculoskletal,257,-7.2580613,112.74677403040269
Surabaya Pusat,Genteng,Puskesmas Ketabang,Penyakit pada sistem saluran kemih dan genital,28,-7.2580613,112.74677403040269
Surabaya Pusat,Genteng,Puskesmas Ketabang,Kehamilan dan kelahiran,9,-7.2580613,112.74677403040269
Surabaya Pusat,Genteng,Puskesmas Ketabang,Keadaan yang berasal dari periode perinatal,1,-7.2580613,112.74677403040269
Surabaya Pusat,Genteng,Puskesmas Ketabang,"Malformasi kongenital, deformasi dan kelainan chromosom",1,-7.2580613,112.74677403040269
Surabaya Pusat,Genteng,Puskesmas Ketabang,"Gejala, tanda, kelainan klinik dan kelainan lab yg tidak ditemukan pada klasifikasi lain",83,-7.2580613,112.74677403040269
Surabaya Pusat,Genteng,Puskesmas Ketabang,"Keracunan, cedera dan beberapa penyebab yang dari luar",33,-7.2580613,112.74677403040269
Surabaya Pusat,Genteng,Puskesmas Ketabang,Penyebab morbiditas dan kematian eksternal,7,-7.2580613,112.74677403040269
Surabaya Pusat,Genteng,Puskesmas Ketabang,Faktor-faktor yang mempengaruhi status kesehatan dan hubungannya dengan jasa kesehatan,232,-7.2580613,112.74677403040269
Surabaya Timur,Sukolilo,Puskesmas Klampis Ngasem,Penyakit Infeksi dan parasit,110,-7.289156200000001,112.77848995
Surabaya Timur,Sukolilo,Puskesmas Klampis Ngasem,Neoplasma,19,-7.289156200000001,112.77848995
Surabaya Timur,Sukolilo,Puskesmas Klampis Ngasem,Penyakit darah dan organ pembentuk darah termasuk ganguan sistem imun,1,-7.289156200000001,112.77848995
Surabaya Timur,Sukolilo,Puskesmas Klampis Ngasem,"Endokrin, nutrisi dan gangguan metabolik",62,-7.289156200000001,112.77848995
Surabaya Timur,Sukolilo,Puskesmas Klampis Ngasem,Gangguan jiwa dan perilaku,3,-7.289156200000001,112.77848995
Surabaya Timur,Sukolilo,Puskesmas Klampis Ngasem,Penyakit yang mengenai sistem syaraf,12,-7.289156200000001,112.77848995
Surabaya Timur,Sukolilo,Puskesmas Klampis Ngasem,Penyakit mata dan adnexa,64,-7.289156200000001,112.77848995
Surabaya Timur,Sukolilo,Puskesmas Klampis Ngasem,Penyakit telinga dan mastoid,55,-7.289156200000001,112.77848995
Surabaya Timur,Sukolilo,Puskesmas Klampis Ngasem,Penyakit pada sistem sirkulasi,40,-7.289156200000001,112.77848995
Surabaya Timur,Sukolilo,Puskesmas Klampis Ngasem,Penyakit pada sistem pernafasan,394,-7.289156200000001,112.77848995
Surabaya Timur,Sukolilo,Puskesmas Klampis Ngasem,Penyakit pada sistem pencernaan,322,-7.289156200000001,112.77848995
Surabaya Timur,Sukolilo,Puskesmas Klampis Ngasem,Penyakit pada kulit dan jaringan subcutaneous,90,-7.289156200000001,112.77848995
Surabaya Timur,Sukolilo,Puskesmas Klampis Ngasem,Penyakit pada sistem musculoskletal,103,-7.289156200000001,112.77848995
Surabaya Timur,Sukolilo,Puskesmas Klampis Ngasem,Penyakit pada sistem saluran kemih dan genital,26,-7.289156200000001,112.77848995
Surabaya Timur,Sukolilo,Puskesmas Klampis Ngasem,Kehamilan dan kelahiran,37,-7.289156200000001,112.77848995
Surabaya Timur,Sukolilo,Puskesmas Klampis Ngasem,Keadaan yang berasal dari periode perinatal,1,-7.289156200000001,112.77848995
Surabaya Timur,Sukolilo,Puskesmas Klampis Ngasem,"Malformasi kongenital, deformasi dan kelainan chromosom",2,-7.289156200000001,112.77848995
Surabaya Timur,Sukolilo,Puskesmas Klampis Ngasem,"Gejala, tanda, kelainan klinik dan kelainan lab yg tidak ditemukan pada klasifikasi lain",104,-7.289156200000001,112.77848995
Surabaya Timur,Sukolilo,Puskesmas Klampis Ngasem,"Keracunan, cedera dan beberapa penyebab yang dari luar",41,-7.289156200000001,112.77848995
Surabaya Timur,Sukolilo,Puskesmas Klampis Ngasem,Penyebab morbiditas dan kematian eksternal,4,-7.289156200000001,112.77848995
Surabaya Timur,Sukolilo,Puskesmas Klampis Ngasem,Faktor-faktor yang mempengaruhi status kesehatan dan hubungannya dengan jasa kesehatan,203,-7.289156200000001,112.77848995
Surabaya Utara,Krembangan,Puskesmas Krembangan Selatan,Penyakit Infeksi dan parasit,116,-7.2330710499999995,112.73121758057744
Surabaya Utara,Krembangan,Puskesmas Krembangan Selatan,Neoplasma,12,-7.2330710499999995,112.73121758057744
Surabaya Utara,Krembangan,Puskesmas Krembangan Selatan,Penyakit darah dan organ pembentuk darah termasuk ganguan sistem imun,8,-7.2330710499999995,112.73121758057744
Surabaya Utara,Krembangan,Puskesmas Krembangan Selatan,"Endokrin, nutrisi dan gangguan metabolik",45,-7.2330710499999995,112.73121758057744
Surabaya Utara,Krembangan,Puskesmas Krembangan Selatan,Gangguan jiwa dan perilaku,8,-7.2330710499999995,112.73121758057744
Surabaya Utara,Krembangan,Puskesmas Krembangan Selatan,Penyakit yang mengenai sistem syaraf,53,-7.2330710499999995,112.73121758057744
Surabaya Utara,Krembangan,Puskesmas Krembangan Selatan,Penyakit mata dan adnexa,69,-7.2330710499999995,112.73121758057744
Surabaya Utara,Krembangan,Puskesmas Krembangan Selatan,Penyakit telinga dan mastoid,42,-7.2330710499999995,112.73121758057744
Surabaya Utara,Krembangan,Puskesmas Krembangan Selatan,Penyakit pada sistem sirkulasi,53,-7.2330710499999995,112.73121758057744
Surabaya Utara,Krembangan,Puskesmas Krembangan Selatan,Penyakit pada sistem pernafasan,463,-7.2330710499999995,112.73121758057744
Surabaya Utara,Krembangan,Puskesmas Krembangan Selatan,Penyakit pada sistem pencernaan,410,-7.2330710499999995,112.73121758057744
Surabaya Utara,Krembangan,Puskesmas Krembangan Selatan,Penyakit pada kulit dan jaringan subcutaneous,153,-7.2330710499999995,112.73121758057744
Surabaya Utara,Krembangan,Puskesmas Krembangan Selatan,Penyakit pada sistem musculoskletal,195,-7.2330710499999995,112.73121758057744
Surabaya Utara,Krembangan,Puskesmas Krembangan Selatan,Penyakit pada sistem saluran kemih dan genital,21,-7.2330710499999995,112.73121758057744
Surabaya Utara,Krembangan,Puskesmas Krembangan Selatan,Kehamilan dan kelahiran,17,-7.2330710499999995,112.73121758057744
Surabaya Utara,Krembangan,Puskesmas Krembangan Selatan,Keadaan yang berasal dari periode perinatal,2,-7.2330710499999995,112.73121758057744
Surabaya Utara,Krembangan,Puskesmas Krembangan Selatan,"Malformasi kongenital, deformasi dan kelainan chromosom",1,-7.2330710499999995,112.73121758057744
Surabaya Utara,Krembangan,Puskesmas Krembangan Selatan,"Gejala, tanda, kelainan klinik dan kelainan lab yg tidak ditemukan pada klasifikasi lain",93,-7.2330710499999995,112.73121758057744
Surabaya Utara,Krembangan,Puskesmas Krembangan Selatan,"Keracunan, cedera dan beberapa penyebab yang dari luar",33,-7.2330710499999995,112.73121758057744
Surabaya Utara,Krembangan,Puskesmas Krembangan Selatan,Penyebab morbiditas dan kematian eksternal,0,-7.2330710499999995,112.73121758057744
Surabaya Utara,Krembangan,Puskesmas Krembangan Selatan,Faktor-faktor yang mempengaruhi status kesehatan dan hubungannya dengan jasa kesehatan,289,-7.2330710499999995,112.73121758057744
Surabaya Barat,Lakarsantri,Puskesmas Lidah Kulon,Penyakit Infeksi dan parasit,88,-8.3667591,114.1466938
Surabaya Barat,Lakarsantri,Puskesmas Lidah Kulon,Neoplasma,9,-8.3667591,114.1466938
Surabaya Barat,Lakarsantri,Puskesmas Lidah Kulon,Penyakit darah dan organ pembentuk darah termasuk ganguan sistem imun,2,-8.3667591,114.1466938
Surabaya Barat,Lakarsantri,Puskesmas Lidah Kulon,"Endokrin, nutrisi dan gangguan metabolik",25,-8.3667591,114.1466938
Surabaya Barat,Lakarsantri,Puskesmas Lidah Kulon,Gangguan jiwa dan perilaku,4,-8.3667591,114.1466938
Surabaya Barat,Lakarsantri,Puskesmas Lidah Kulon,Penyakit yang mengenai sistem syaraf,4,-8.3667591,114.1466938
Surabaya Barat,Lakarsantri,Puskesmas Lidah Kulon,Penyakit mata dan adnexa,48,-8.3667591,114.1466938
Surabaya Barat,Lakarsantri,Puskesmas Lidah Kulon,Penyakit telinga dan mastoid,22,-8.3667591,114.1466938
Surabaya Barat,Lakarsantri,Puskesmas Lidah Kulon,Penyakit pada sistem sirkulasi,24,-8.3667591,114.1466938
Surabaya Barat,Lakarsantri,Puskesmas Lidah Kulon,Penyakit pada sistem pernafasan,434,-8.3667591,114.1466938
Surabaya Barat,Lakarsantri,Puskesmas Lidah Kulon,Penyakit pada sistem pencernaan,244,-8.3667591,114.1466938
Surabaya Barat,Lakarsantri,Puskesmas Lidah Kulon,Penyakit pada kulit dan jaringan subcutaneous,87,-8.3667591,114.1466938
Surabaya Barat,Lakarsantri,Puskesmas Lidah Kulon,Penyakit pada sistem musculoskletal,188,-8.3667591,114.1466938
Surabaya Barat,Lakarsantri,Puskesmas Lidah Kulon,Penyakit pada sistem saluran kemih dan genital,16,-8.3667591,114.1466938
Surabaya Barat,Lakarsantri,Puskesmas Lidah Kulon,Kehamilan dan kelahiran,52,-8.3667591,114.1466938
Surabaya Barat,Lakarsantri,Puskesmas Lidah Kulon,Keadaan yang berasal dari periode perinatal,2,-8.3667591,114.1466938
Surabaya Barat,Lakarsantri,Puskesmas Lidah Kulon,"Malformasi kongenital, deformasi dan kelainan chromosom",1,-8.3667591,114.1466938
Surabaya Barat,Lakarsantri,Puskesmas Lidah Kulon,"Gejala, tanda, kelainan klinik dan kelainan lab yg tidak ditemukan pada klasifikasi lain",137,-8.3667591,114.1466938
Surabaya Barat,Lakarsantri,Puskesmas Lidah Kulon,"Keracunan, cedera dan beberapa penyebab yang dari luar",47,-8.3667591,114.1466938
Surabaya Barat,Lakarsantri,Puskesmas Lidah Kulon,Penyebab morbiditas dan kematian eksternal,0,-8.3667591,114.1466938
Surabaya Barat,Lakarsantri,Puskesmas Lidah Kulon,Faktor-faktor yang mempengaruhi status kesehatan dan hubungannya dengan jasa kesehatan,237,-8.3667591,114.1466938
Surabaya Barat,Sambikerep,Puskesmas Lontar,Penyakit Infeksi dan parasit,122,-7.2850638,112.66273285
Surabaya Barat,Sambikerep,Puskesmas Lontar,Neoplasma,24,-7.2850638,112.66273285
Surabaya Barat,Sambikerep,Puskesmas Lontar,Penyakit darah dan organ pembentuk darah termasuk ganguan sistem imun,3,-7.2850638,112.66273285
Surabaya Barat,Sambikerep,Puskesmas Lontar,"Endokrin, nutrisi dan gangguan metabolik",129,-7.2850638,112.66273285
Surabaya Barat,Sambikerep,Puskesmas Lontar,Gangguan jiwa dan perilaku,23,-7.2850638,112.66273285
Surabaya Barat,Sambikerep,Puskesmas Lontar,Penyakit yang mengenai sistem syaraf,28,-7.2850638,112.66273285
Surabaya Barat,Sambikerep,Puskesmas Lontar,Penyakit mata dan adnexa,64,-7.2850638,112.66273285
Surabaya Barat,Sambikerep,Puskesmas Lontar,Penyakit telinga dan mastoid,37,-7.2850638,112.66273285
Surabaya Barat,Sambikerep,Puskesmas Lontar,Penyakit pada sistem sirkulasi,93,-7.2850638,112.66273285
Surabaya Barat,Sambikerep,Puskesmas Lontar,Penyakit pada sistem pernafasan,430,-7.2850638,112.66273285
Surabaya Barat,Sambikerep,Puskesmas Lontar,Penyakit pada sistem pencernaan,325,-7.2850638,112.66273285
Surabaya Barat,Sambikerep,Puskesmas Lontar,Penyakit pada kulit dan jaringan subcutaneous,81,-7.2850638,112.66273285
Surabaya Barat,Sambikerep,Puskesmas Lontar,Penyakit pada sistem musculoskletal,187,-7.2850638,112.66273285
Surabaya Barat,Sambikerep,Puskesmas Lontar,Penyakit pada sistem saluran kemih dan genital,50,-7.2850638,112.66273285
Surabaya Barat,Sambikerep,Puskesmas Lontar,Kehamilan dan kelahiran,7,-7.2850638,112.66273285
Surabaya Barat,Sambikerep,Puskesmas Lontar,Keadaan yang berasal dari periode perinatal,1,-7.2850638,112.66273285
Surabaya Barat,Sambikerep,Puskesmas Lontar,"Malformasi kongenital, deformasi dan kelainan chromosom",3,-7.2850638,112.66273285
Surabaya Barat,Sambikerep,Puskesmas Lontar,"Gejala, tanda, kelainan klinik dan kelainan lab yg tidak ditemukan pada klasifikasi lain",141,-7.2850638,112.66273285
Surabaya Barat,Sambikerep,Puskesmas Lontar,"Keracunan, cedera dan beberapa penyebab yang dari luar",20,-7.2850638,112.66273285
Surabaya Barat,Sambikerep,Puskesmas Lontar,Penyebab morbiditas dan kematian eksternal,1,-7.2850638,112.66273285
Surabaya Barat,Sambikerep,Puskesmas Lontar,Faktor-faktor yang mempengaruhi status kesehatan dan hubungannya dengan jasa kesehatan,400,-7.2850638,112.66273285
Surabaya Barat,Sambikerep,Puskesmas Made,Penyakit Infeksi dan parasit,33,-7.27731115,112.63703473548794
Surabaya Barat,Sambikerep,Puskesmas Made,Neoplasma,8,-7.27731115,112.63703473548794
Surabaya Barat,Sambikerep,Puskesmas Made,Penyakit darah dan organ pembentuk darah termasuk ganguan sistem imun,8,-7.27731115,112.63703473548794
